일자,시간,시가,고가,저가,종가,5,20,60,120,BB_상한선,BB_중심선,BB_하한선,거래량,OBV+Slow%K,OBV+Slow%D,RSI,Signal,RSI+MACD,Signal
2018-07-06,10:30,"2,262.49","2,262.49","2,260.71","2,261.34","2,262.47","2,264.45","2,257.54","2,256.02","2,269.89","2,257.43","2,244.97","2,444,000",40.96%,56.79%,38.73%,45.31%,-5.09%,-2.35%
2018-07-06,10:27,"2,263.61","2,264.28","2,262.06","2,262.06","2,263.36","2,264.34","2,257.35","2,256.02","2,269.77","2,257.25","2,244.74","2,373,000",70.56%,72.63%,38.39%,47.94%,-4.24%,-1.66%
2018-07-06,10:24,"2,262.36","2,264.03","2,262.36","2,263.56","2,263.97","2,264.20","2,257.18","2,256.02","2,269.58","2,257.07","2,244.55","2,294,000",84.78%,74.69%,39.12%,51.76%,-3.06%,-1.02%
2018-07-06,10:21,"2,262.74","2,263.06","2,261.48","2,262.87","2,264.53","2,263.99","2,256.96","2,256.00","2,269.37","2,256.86","2,244.34","3,140,000",69.57%,64.60%,50.95%,56.82%,-1.58%,-0.50%
2018-07-06,10:18,"2,265.13","2,265.13","2,262.02","2,262.54","2,265.12","2,263.88","2,256.77","2,256.00","2,269.18","2,256.66","2,244.15","2,489,000",40.08%,59.64%,51.44%,59.17%,-0.88%,-0.23%
2018-07-06,10:15,"2,265.06","2,266.12","2,264.08","2,265.76","2,265.67","2,263.74","2,256.57","2,256.01","2,268.95","2,256.45","2,243.94","2,174,000",80.17%,79.19%,57.88%,62.26%,-0.02%,-0.07%
2018-07-06,10:12,"2,266.25","2,266.25","2,265.02","2,265.12","2,265.48","2,263.55","2,256.30","2,256.00","2,268.63","2,256.17","2,243.71","2,855,000",75.09%,78.21%,64.53%,64.01%,0.42%,-0.08%
2018-07-06,10:09,"2,265.86","2,266.36","2,265.11","2,266.36","2,265.69","2,263.38","2,256.02","2,256.00","2,268.28","2,255.88","2,243.48","2,519,000",91.98%,81.33%,67.43%,63.80%,0.29%,-0.21%
2018-07-06,10:06,"2,265.14","2,266.03","2,264.72","2,265.82","2,265.46","2,263.17","2,255.72","2,256.00","2,267.88","2,255.59","2,243.31","2,097,000",83.96%,70.68%,66.92%,62.35%,-0.16%,-0.33%
2018-07-06,10:03,"2,264.75","2,265.71","2,264.69","2,265.27","2,265.69","2,263.09","2,255.42","2,255.97","2,267.48","2,255.30","2,243.12","2,214,000",67.92%,57.39%,60.99%,60.53%,-0.69%,-0.38%
2018-07-06,10:00,"2,266.62","2,266.62","2,264.58","2,264.84","2,265.62","2,263.00","2,255.12","2,255.90","2,267.09","2,255.00","2,242.91","2,453,000",44.83%,46.86%,61.93%,60.34%,-0.74%,-0.30%
2018-07-06,9:57,"2,265.37","2,266.42","2,264.34","2,266.16","2,265.81","2,262.64","2,254.83","2,255.83","2,266.67","2,254.70","2,242.73","3,226,000",61.48%,48.89%,59.67%,59.71%,-0.90%,-0.19%
2018-07-06,9:54,"2,266.89","2,267.40","2,265.11","2,265.20","2,265.97","2,262.09","2,254.52","2,255.76","2,266.20","2,254.40","2,242.60","3,282,000",24.56%,36.31%,58.01%,59.72%,-0.86%,-0.01%
2018-07-06,9:51,"2,265.43","2,267.45","2,264.40","2,266.96","2,265.43","2,261.59","2,254.24","2,255.68","2,265.68","2,254.10","2,242.53","3,494,000",45.73%,48.07%,62.10%,60.40%,-0.62%,0.20%
2018-07-06,9:48,"2,265.09","2,266.68","2,264.93","2,264.93","2,264.44","2,261.01","2,253.94","2,255.58","2,265.10","2,253.80","2,242.50","2,860,000",35.63%,50.41%,52.15%,59.73%,-0.73%,0.41%
2018-07-06,9:45,"2,267.37","2,267.37","2,264.91","2,265.79","2,264.05","2,260.55","2,253.65","2,255.53","2,264.54","2,253.51","2,242.48","3,399,000",64.90%,65.20%,55.75%,62.76%,0.16%,0.70%
2018-07-06,9:42,"2,261.90","2,267.70","2,261.90","2,266.99","2,262.70","2,260.10","2,253.36","2,255.46","2,263.92","2,253.21","2,242.51","3,615,000",80.65%,65.49%,69.62%,65.56%,0.92%,0.83%
2018-07-06,9:39,"2,262.90","2,262.94","2,261.75","2,262.50","2,261.18","2,259.68","2,253.04","2,255.37","2,263.30","2,252.91","2,242.51","3,069,000",61.29%,50.34%,66.61%,63.94%,0.47%,0.81%
2018-07-06,9:36,"2,263.22","2,264.43","2,261.97","2,261.97","2,260.52","2,259.43","2,252.79","2,255.31","2,262.88","2,252.66","2,242.43","3,304,000",31.53%,39.39%,65.78%,62.87%,0.19%,0.90%
2018-07-06,9:33,"2,259.55","2,262.99","2,259.20","2,262.99","2,260.27","2,259.13","2,252.52","2,255.26","2,262.44","2,252.38","2,242.31","3,535,000",56.68%,47.25%,69.08%,61.71%,-0.08%,1.07%
2018-07-06,9:30,"2,258.86","2,260.90","2,258.25","2,259.06","2,259.63","2,258.85","2,252.24","2,255.21","2,262.03","2,252.12","2,242.22","3,624,000",27.46%,37.82%,59.56%,58.77%,-0.76%,1.36%
2018-07-06,9:27,"2,259.77","2,259.88","2,258.55","2,259.40","2,260.20","2,258.82","2,252.05","2,255.20","2,261.73","2,251.94","2,242.16","3,196,000",54.71%,48.17%,57.70%,58.45%,-0.65%,1.89%
2018-07-06,9:24,"2,260.41","2,260.95","2,258.65","2,259.17","2,260.68","2,258.71","2,251.90","2,255.22","2,261.45","2,251.82","2,242.18","3,687,000",32.98%,41.63%,51.48%,58.75%,-0.31%,2.53%
2018-07-06,9:21,"2,259.29","2,261.74","2,259.17","2,260.73","2,261.29","2,258.55","2,251.80","2,255.26","2,261.19","2,251.72","2,242.24","4,124,000",56.77%,50.29%,58.30%,61.66%,0.76%,3.24%
2018-07-06,9:18,"2,262.15","2,262.53","2,259.12","2,259.79","2,261.96","2,258.20","2,251.70","2,255.28","2,260.87","2,251.61","2,242.35","4,753,000",26.77%,43.81%,60.14%,63.00%,1.42%,3.86%
2018-07-06,9:15,"2,261.31","2,262.35","2,259.65","2,261.91","2,262.72","2,257.80","2,251.60","2,255.31","2,260.52","2,251.49","2,242.45","4,732,000",53.53%,60.85%,62.15%,64.14%,2.06%,4.47%
2018-07-06,9:12,"2,261.43","2,265.49","2,261.43","2,261.82","2,261.85","2,257.09","2,251.44","2,255.30","2,260.09","2,251.35","2,242.60","4,535,000",58.77%,68.18%,58.13%,64.93%,2.64%,5.07%
2018-07-06,9:09,"2,263.13","2,263.53","2,259.55","2,262.19","2,260.53","2,256.43","2,251.31","2,255.32","2,259.51","2,251.19","2,242.86","5,263,000",84.28%,77.59%,62.03%,67.65%,3.75%,5.68%
2018-07-06,9:06,"2,264.80","2,266.87","2,263.80","2,264.09","2,259.14","2,255.75","2,251.15","2,255.35","2,258.99","2,251.03","2,243.08","5,064,000",87.97%,70.89%,70.01%,69.90%,4.71%,6.17%
2018-07-06,9:03,"2,261.44","2,263.58","2,259.44","2,263.58","2,257.36","2,254.89","2,250.96","2,255.36","2,258.11","2,250.83","2,243.55","9,615,000",75.94%,53.82%,72.17%,69.86%,5.06%,6.53%
2018-07-05,15:30,"2,255.23","2,257.55","2,255.23","2,257.55","2,255.81","2,254.07","2,250.78","2,255.42","2,257.47","2,250.68","2,243.88","12,443,000",51.88%,31.70%,66.15%,68.94%,5.22%,6.90%
2018-07-05,15:27,"2,255.23","2,255.23","2,255.23","2,255.23","2,255.64","2,253.55","2,250.71","2,255.54","2,257.33","2,250.64","2,243.94",0,3.76%,11.51%,69.04%,70.05%,5.95%,7.32%
2018-07-05,15:24,"2,255.23","2,255.23","2,255.23","2,255.23","2,256.31","2,253.13","2,250.70","2,255.69","2,257.33","2,250.63","2,243.94",0,7.53%,19.26%,66.12%,70.46%,6.50%,7.66%
2018-07-05,15:21,"2,255.21","2,255.52","2,254.67","2,255.23","2,256.80","2,252.74","2,250.71","2,255.85","2,257.37","2,250.65","2,243.92","3,047,000",15.05%,31.00%,65.99%,72.19%,7.42%,7.95%
2018-07-05,15:18,"2,256.22","2,257.68","2,255.16","2,255.81","2,256.92","2,252.32","2,250.74","2,256.00","2,257.47","2,250.68","2,243.88","3,123,000",30.11%,46.95%,70.45%,74.67%,8.48%,8.08%
2018-07-05,15:15,"2,258.75","2,259.00","2,256.20","2,256.70","2,257.22","2,251.88","2,250.75","2,256.15","2,257.52","2,250.69","2,243.86","2,781,000",60.22%,63.79%,72.62%,76.36%,9.27%,7.98%
2018-07-05,15:12,"2,257.00","2,259.41","2,256.39","2,258.60","2,257.60","2,251.28","2,250.75","2,256.29","2,257.55","2,250.70","2,243.84","2,656,000",75.25%,67.36%,79.90%,77.86%,9.92%,7.65%
2018-07-05,15:09,"2,256.11","2,257.64","2,255.78","2,257.64","2,257.30","2,250.67","2,250.76","2,256.41","2,257.60","2,250.71","2,243.81","2,417,000",50.50%,59.47%,78.98%,77.05%,9.86%,7.09%
2018-07-05,15:06,"2,257.50","2,257.50","2,254.22","2,255.84","2,256.96","2,250.20","2,250.78","2,256.50","2,257.76","2,250.74","2,243.73","2,529,000",49.82%,68.44%,74.35%,76.27%,9.74%,6.39%
2018-07-05,15:03,"2,258.20","2,258.20","2,255.82","2,257.33","2,256.57","2,249.75","2,250.84","2,256.62","2,258.03","2,250.81","2,243.58","2,194,000",84.76%,87.06%,82.14%,77.04%,9.91%,5.56%
2018-07-05,15:00,"2,257.54","2,259.14","2,256.90","2,258.57","2,255.45","2,249.33","2,250.88","2,256.71","2,258.23","2,250.85","2,243.47","2,658,000",96.43%,89.37%,88.47%,75.01%,9.19%,4.47%
2018-07-05,14:57,"2,256.10","2,257.78","2,256.10","2,257.12","2,253.28","2,248.89","2,250.90","2,256.77","2,258.39","2,250.89","2,243.39","2,891,000",92.85%,82.31%,88.94%,69.62%,7.49%,3.29%
2018-07-05,14:54,"2,252.42","2,256.40","2,252.26","2,255.95","2,251.57","2,248.64","2,250.96","2,256.87","2,258.63","2,250.94","2,243.25","2,607,000",85.70%,71.77%,79.93%,61.89%,5.17%,2.24%
2018-07-05,14:51,"2,253.14","2,254.10","2,251.96","2,253.86","2,250.11","2,248.36","2,251.04","2,256.98","2,259.02","2,251.04","2,243.06","2,638,000",71.41%,57.83%,67.18%,54.68%,3.05%,1.51%
2018-07-05,14:48,"2,248.12","2,252.38","2,248.12","2,251.73","2,248.72","2,248.22","2,251.17","2,257.11","2,259.49","2,251.18","2,242.87","2,795,000",42.81%,44.25%,66.02%,49.68%,1.59%,1.12%
2018-07-05,14:45,"2,248.66","2,248.66","2,247.47","2,247.73","2,247.81","2,248.18","2,251.32","2,257.26","2,259.97","2,251.35","2,242.73","2,781,000",26.92%,45.69%,45.53%,43.14%,-0.17%,1.00%
2018-07-05,14:42,"2,248.87","2,249.19","2,247.49","2,248.60","2,247.67","2,248.26","2,251.56","2,257.43","2,260.48","2,251.58","2,242.68","1,980,000",53.83%,64.47%,45.40%,42.18%,-0.32%,1.29%
2018-07-05,14:39,"2,246.57","2,248.64","2,246.07","2,248.64","2,247.34","2,248.26","2,251.77","2,257.60","2,260.98","2,251.80","2,242.63","2,396,000",83.50%,75.11%,39.17%,40.90%,-0.51%,1.70%
2018-07-05,14:36,"2,247.47","2,247.50","2,246.45","2,246.91","2,247.11","2,248.23","2,251.97","2,257.77","2,261.40","2,252.03","2,242.65","1,858,000",67.00%,66.72%,39.44%,41.59%,-0.10%,2.25%
2018-07-05,14:33,"2,247.53","2,248.06","2,246.20","2,247.15","2,247.09","2,248.29","2,252.21","2,257.94","2,261.72","2,252.25","2,242.77","2,073,000",81.90%,66.44%,38.20%,42.45%,0.39%,2.84%
2018-07-05,14:30,"2,247.16","2,247.73","2,245.71","2,247.06","2,247.04","2,248.28","2,252.40","2,258.13","2,261.96","2,252.44","2,242.92","1,806,000",63.79%,50.98%,38.54%,44.15%,1.14%,3.45%
2018-07-05,14:27,"2,246.55","2,247.36","2,246.04","2,246.94","2,246.58","2,248.31","2,252.59","2,258.29","2,262.18","2,252.64","2,243.10","2,085,000",38.39%,38.17%,43.11%,46.39%,2.05%,4.02%
2018-07-05,14:24,"2,247.09","2,247.63","2,246.47","2,247.47","2,246.45","2,248.34","2,252.81","2,258.47","2,262.43","2,252.85","2,243.28","2,583,000",57.49%,37.96%,47.29%,47.70%,2.71%,4.51%
2018-07-05,14:21,"2,246.41","2,247.86","2,246.36","2,246.82","2,246.63","2,248.38","2,253.00","2,258.65","2,262.65","2,253.06","2,243.46","1,982,000",14.98%,18.44%,46.20%,47.87%,3.09%,4.96%
2018-07-05,14:18,"2,244.07","2,246.91","2,244.07","2,246.89","2,246.61","2,248.48","2,253.20","2,258.83","2,262.84","2,253.26","2,243.67","1,965,000",29.96%,21.89%,46.86%,48.54%,3.64%,5.43%
2018-07-05,14:15,"2,246.11","2,247.00","2,243.90","2,244.80","2,247.03","2,248.52","2,253.39","2,259.02","2,262.98","2,253.47","2,243.96","1,934,000",7.16%,13.81%,43.39%,49.21%,4.23%,5.88%
2018-07-05,14:12,"2,248.09","2,248.40","2,246.14","2,246.29","2,248.04","2,248.71","2,253.62","2,259.23","2,263.09","2,253.70","2,244.30","1,790,000",14.32%,20.47%,46.22%,51.54%,5.26%,6.29%
2018-07-05,14:09,"2,245.60","2,248.33","2,245.38","2,248.33","2,249.20","2,248.76","2,253.85","2,259.42","2,263.29","2,253.92","2,244.54","1,898,000",25.51%,26.62%,52.67%,53.67%,6.22%,6.55%
2018-07-05,14:06,"2,248.27","2,248.88","2,245.09","2,246.75","2,249.60","2,248.74","2,254.05","2,259.60","2,263.48","2,254.13","2,244.78","1,796,000",11.29%,27.72%,43.88%,54.07%,6.69%,6.64%
2018-07-05,14:03,"2,250.61","2,250.61","2,247.77","2,248.96","2,250.46","2,248.68","2,254.27","2,259.79","2,263.70","2,254.37","2,245.04","1,657,000",22.59%,44.15%,50.92%,58.14%,8.10%,6.62%
2018-07-05,14:00,"2,250.85","2,252.41","2,249.87","2,249.87","2,250.84","2,248.54","2,254.49","2,259.98","2,263.98","2,254.58","2,245.17","1,324,000",45.17%,65.71%,59.74%,61.03%,9.05%,6.25%
2018-07-05,13:57,"2,251.57","2,252.10","2,250.67","2,252.10","2,250.75","2,248.45","2,254.69","2,260.18","2,264.27","2,254.76","2,245.26","1,310,000",85.63%,86.25%,65.97%,61.55%,9.25%,5.55%
2018-07-05,13:54,"2,251.11","2,251.87","2,249.88","2,250.30","2,250.03","2,248.35","2,254.86","2,260.31","2,264.57","2,254.94","2,245.31","1,724,000",82.38%,86.88%,64.77%,59.78%,8.72%,4.63%
2018-07-05,13:51,"2,251.18","2,251.46","2,250.07","2,251.06","2,249.60","2,248.51","2,255.05","2,260.47","2,264.83","2,255.13","2,245.42","1,824,000",97.60%,91.38%,66.40%,57.78%,8.05%,3.61%
2018-07-05,13:48,"2,248.69","2,251.27","2,248.68","2,250.88","2,249.00","2,248.68","2,255.24","2,260.62","2,265.15","2,255.33","2,245.51","1,899,000",95.19%,85.15%,72.12%,54.33%,6.90%,2.50%
2018-07-05,13:45,"2,246.70","2,249.42","2,246.70","2,249.42","2,248.23","2,248.83","2,255.45","2,260.77","2,265.49","2,255.55","2,245.62","1,527,000",90.39%,75.11%,63.88%,47.22%,4.76%,1.39%
2018-07-05,13:42,"2,249.20","2,249.24","2,246.99","2,248.47","2,247.85","2,248.98","2,255.71","2,260.93","2,265.85","2,255.82","2,245.80","1,767,000",80.78%,59.84%,51.96%,40.55%,2.80%,0.55%
2018-07-05,13:39,"2,248.57","2,249.96","2,247.59","2,248.19","2,247.67","2,249.24","2,255.99","2,261.09","2,266.22","2,256.11","2,246.00","1,818,000",61.56%,38.90%,43.08%,35.99%,1.46%,-0.01%
2018-07-05,13:36,"2,247.57","2,249.02","2,247.33","2,248.03","2,247.71","2,249.46","2,256.28","2,261.25","2,266.52","2,256.38","2,246.24","1,951,000",23.12%,16.24%,34.12%,33.16%,0.65%,-0.38%
2018-07-05,13:33,"2,247.17","2,248.28","2,246.41","2,247.05","2,247.85","2,249.70","2,256.52","2,261.41","2,266.59","2,256.59","2,246.59","1,761,000",3.50%,9.36%,28.00%,32.77%,0.50%,-0.63%
2018-07-05,13:30,"2,246.77","2,247.78","2,246.56","2,247.50","2,247.96","2,249.98","2,256.69","2,261.57","2,266.50","2,256.74","2,246.99","1,576,000",7.00%,15.22%,32.16%,34.68%,0.94%,-0.92%
2018-07-05,13:27,"2,247.36","2,248.44","2,246.82","2,247.58","2,248.21","2,250.29","2,256.83","2,261.72","2,266.39","2,256.89","2,247.39","1,228,000",14.00%,23.43%,36.92%,35.69%,1.05%,-1.38%
2018-07-05,13:24,"2,248.63","2,248.63","2,247.33","2,248.37","2,248.15","2,250.63","2,256.99","2,261.86","2,266.29","2,257.04","2,247.79","1,240,000",28.00%,32.87%,36.13%,35.19%,0.70%,-1.99%
2018-07-05,13:21,"2,247.74","2,248.76","2,246.89","2,248.75","2,248.03","2,251.00","2,257.12","2,262.00","2,266.18","2,257.16","2,248.13","1,413,000",47.15%,37.73%,40.74%,34.82%,0.32%,-2.66%
2018-07-05,13:18,"2,249.21","2,249.22","2,247.55","2,247.60","2,247.40","2,251.41","2,257.23","2,262.15","2,266.07","2,257.29","2,248.52","1,954,000",29.21%,28.31%,36.23%,32.45%,-0.64%,-3.41%
2018-07-05,13:15,"2,247.52","2,249.05","2,246.31","2,248.73","2,247.14","2,251.84","2,257.41","2,262.30","2,265.97","2,257.46","2,248.95","1,696,000",40.37%,27.42%,39.44%,30.94%,-1.39%,-4.10%
2018-07-05,13:12,"2,247.67","2,248.14","2,246.21","2,247.29","2,246.99","2,252.27","2,257.55","2,262.45","2,265.82","2,257.61","2,249.39","1,913,000",13.26%,14.47%,32.41%,27.54%,-2.66%,-4.77%
2018-07-05,13:09,"2,245.97","2,248.46","2,245.97","2,247.80","2,247.56","2,252.84","2,257.70","2,262.63","2,265.61","2,257.75","2,249.89","2,649,000",16.00%,15.68%,31.87%,25.60%,-3.53%,-5.30%
2018-07-05,13:06,"2,245.29","2,246.95","2,245.29","2,245.58","2,248.68","2,253.41","2,257.82","2,262.80","2,265.39","2,257.89","2,250.39","3,604,000",5.39%,15.36%,20.90%,23.09%,-4.52%,-5.75%
2018-07-05,13:03,"2,247.42","2,248.13","2,245.37","2,246.30","2,250.49","2,254.10","2,258.01","2,262.99","2,265.03","2,258.07","2,251.11","3,393,000",10.78%,25.34%,20.38%,23.96%,-4.61%,-6.05%
2018-07-05,13:00,"2,250.04","2,250.22","2,247.82","2,248.00","2,251.98","2,254.77","2,258.19","2,263.17","2,264.67","2,258.23","2,251.80","2,957,000",21.55%,39.90%,25.07%,25.40%,-4.61%,-6.41%
2018-07-05,12:57,"2,253.43","2,254.42","2,250.10","2,250.10","2,252.88","2,255.37","2,258.34","2,263.32","2,264.43","2,258.40","2,252.36","1,972,000",43.11%,58.24%,27.03%,25.53%,-5.01%,-6.86%
2018-07-05,12:54,"2,253.57","2,254.69","2,253.05","2,253.42","2,253.60","2,255.89","2,258.55","2,263.44","2,264.45","2,258.57","2,252.70","1,630,000",73.86%,73.38%,30.41%,24.92%,-5.66%,-7.32%
2018-07-05,12:51,"2,252.65","2,254.61","2,252.35","2,254.61","2,253.40","2,256.26","2,258.71","2,263.54","2,264.59","2,258.73","2,252.87","1,880,000",87.37%,72.90%,32.63%,22.73%,-6.74%,-7.74%
2018-07-05,12:48,"2,252.78","2,254.07","2,251.88","2,253.77","2,253.07","2,256.59","2,258.85","2,263.62","2,264.71","2,258.89","2,253.06","2,230,000",74.74%,58.43%,26.95%,18.77%,-8.25%,-7.99%
2018-07-05,12:45,"2,254.39","2,254.39","2,252.19","2,252.49","2,252.84","2,256.96","2,259.02","2,263.71","2,264.80","2,259.05","2,253.30","1,500,000",49.48%,42.12%,18.25%,15.50%,-9.49%,-7.92%
2018-07-05,12:42,"2,253.31","2,253.88","2,251.97","2,253.69","2,253.07","2,257.42","2,259.16","2,263.80","2,264.79","2,259.19","2,253.59","1,892,000",57.39%,34.75%,19.92%,14.40%,-10.03%,-7.53%
2018-07-05,12:39,"2,252.39","2,253.64","2,251.57","2,252.46","2,253.23","2,257.82","2,259.33","2,263.89","2,264.94","2,259.38","2,253.82","1,727,000",14.78%,12.11%,8.73%,12.19%,-10.76%,-6.91%
2018-07-05,12:36,"2,253.81","2,253.81","2,251.59","2,252.93","2,253.88","2,258.23","2,259.56","2,263.98","2,265.09","2,259.59","2,254.10","2,402,000",16.49%,9.45%,8.78%,13.57%,-10.38%,-5.95%
2018-07-05,12:33,"2,253.82","2,254.31","2,252.60","2,252.64","2,254.67","2,258.65","2,259.75","2,264.07","2,265.31","2,259.82","2,254.34","2,090,000",0.98%,2.40%,5.58%,15.49%,-9.76%,-4.84%
2018-07-05,12:30,"2,254.96","2,255.68","2,253.03","2,253.65","2,255.41","2,258.93","2,260.06","2,264.15","2,266.06","2,260.13","2,254.21","3,072,000",1.97%,3.82%,9.39%,19.46%,-8.50%,-3.61%
2018-07-05,12:27,"2,255.65","2,256.58","2,254.47","2,254.47","2,256.12","2,259.16","2,260.37","2,264.23","2,266.85","2,260.44","2,254.03","2,346,000",3.94%,5.67%,9.60%,23.49%,-7.15%,-2.39%
2018-07-05,12:24,"2,256.89","2,257.17","2,255.33","2,255.72","2,256.99","2,259.45","2,260.68","2,264.31","2,267.70","2,260.74","2,253.79","2,454,000",7.87%,7.41%,12.74%,29.04%,-5.35%,-1.19%
2018-07-05,12:21,"2,257.23","2,257.93","2,255.71","2,256.88","2,257.66","2,259.62","2,260.99","2,264.38","2,268.57","2,261.04","2,253.52","2,613,000",13.02%,6.95%,23.93%,35.56%,-3.29%,-0.16%
2018-07-05,12:18,"2,257.13","2,257.95","2,256.33","2,256.33","2,258.19","2,259.71","2,261.27","2,264.45","2,269.32","2,261.32","2,253.33","2,769,000",0.17%,0.87%,16.62%,40.21%,-1.76%,0.63%
2018-07-05,12:15,"2,257.58","2,259.03","2,257.22","2,257.22","2,258.86","2,259.81","2,261.55","2,264.52","2,269.95","2,261.59","2,253.23","3,061,000",0.33%,1.58%,44.88%,49.65%,0.97%,1.22%
2018-07-05,12:12,"2,259.02","2,259.59","2,257.83","2,258.82","2,259.40","2,259.87","2,261.83","2,264.59","2,270.62","2,261.86","2,253.09","4,269,000",0.67%,2.82%,52.86%,51.56%,1.57%,1.28%
2018-07-05,12:09,"2,259.72","2,259.99","2,258.43","2,259.07","2,259.72","2,259.96","2,262.06","2,264.66","2,271.06","2,262.06","2,253.07","2,007,000",1.34%,4.97%,44.74%,51.04%,1.49%,1.21%
2018-07-05,12:06,"2,259.93","2,260.81","2,259.00","2,259.50","2,260.07","2,260.00","2,262.22","2,264.68","2,271.34","2,262.23","2,253.12","3,272,000",2.67%,8.61%,51.86%,53.55%,2.19%,1.15%
2018-07-05,12:03,"2,260.25","2,260.67","2,259.23","2,259.69","2,260.45","2,260.04","2,262.41","2,264.72","2,271.68","2,262.41","2,253.13","3,905,000",5.34%,14.54%,54.07%,54.23%,2.33%,0.89%
2018-07-05,12:00,"2,260.93","2,261.24","2,259.33","2,259.94","2,260.73","2,260.17","2,262.54","2,264.77","2,271.84","2,262.52","2,253.20","1,979,000",10.69%,23.74%,57.52%,54.30%,2.25%,0.52%
2018-07-05,11:57,"2,259.77","2,261.08","2,259.77","2,260.40","2,261.08","2,260.24","2,262.63","2,264.81","2,271.98","2,262.63","2,253.28","1,339,000",21.38%,36.80%,59.90%,53.01%,1.77%,0.09%
2018-07-05,11:54,"2,260.73","2,261.83","2,260.26","2,260.82","2,261.32","2,260.35","2,262.78","2,264.85","2,272.23","2,262.78","2,253.32","1,464,000",42.76%,52.22%,51.48%,50.25%,0.88%,-0.33%
2018-07-05,11:51,"2,261.27","2,262.00","2,260.78","2,261.40","2,261.31","2,260.38","2,262.92","2,264.89","2,272.47","2,262.91","2,253.36","1,777,000",69.87%,61.68%,55.98%,49.76%,0.59%,-0.63%
2018-07-05,11:48,"2,261.55","2,261.78","2,260.25","2,261.09","2,261.29","2,260.44","2,263.05","2,264.91","2,272.69","2,263.04","2,253.39","2,001,000",48.45%,53.50%,53.47%,47.27%,-0.24%,-0.93%
2018-07-05,11:45,"2,261.37","2,262.30","2,260.93","2,261.71","2,260.72","2,260.55","2,263.19","2,264.95","2,272.91","2,263.17","2,253.44","1,365,000",74.76%,58.54%,48.15%,44.80%,-1.05%,-1.10%
2018-07-05,11:42,"2,262.03","2,262.96","2,261.04","2,261.57","2,260.04","2,260.71","2,263.31","2,265.02","2,273.11","2,263.29","2,253.48","1,205,000",49.53%,42.32%,50.88%,43.46%,-1.52%,-1.12%
2018-07-05,11:39,"2,261.06","2,262.25","2,260.29","2,260.78","2,259.75","2,260.90","2,263.44","2,265.11","2,273.31","2,263.41","2,253.51","1,582,000",22.89%,35.10%,43.12%,40.49%,-2.38%,-1.02%
2018-07-05,11:36,"2,258.50","2,261.31","2,257.81","2,261.31","2,259.42","2,261.15","2,263.56","2,265.19","2,273.46","2,263.53","2,253.59","1,535,000",45.78%,47.31%,50.03%,39.44%,-2.64%,-0.68%
2018-07-05,11:33,"2,258.21","2,260.42","2,257.84","2,258.21","2,258.92","2,261.19","2,263.67","2,265.27","2,273.62","2,263.66","2,253.70","1,297,000",35.06%,48.84%,33.43%,35.20%,-3.65%,-0.19%
2018-07-05,11:30,"2,259.15","2,259.96","2,258.12","2,258.35","2,258.95","2,261.16","2,263.85","2,265.39","2,273.80","2,263.83","2,253.86","1,420,000",70.13%,62.62%,32.31%,35.90%,-3.20%,0.68%
2018-07-05,11:27,"2,258.78","2,260.39","2,258.33","2,260.09","2,258.96","2,261.04","2,264.00","2,265.51","2,273.90","2,263.97","2,254.04","1,257,000",75.67%,55.12%,32.54%,37.34%,-2.46%,1.65%
2018-07-05,11:24,"2,259.90","2,260.00","2,258.81","2,259.12","2,259.04","2,260.90","2,264.13","2,265.61","2,274.03","2,264.11","2,254.19","1,318,000",51.33%,34.58%,26.77%,39.26%,-1.50%,2.67%
2018-07-05,11:21,"2,258.13","2,260.40","2,258.13","2,258.85","2,259.21","2,260.74","2,264.30","2,265.71","2,274.18","2,264.27","2,254.36","1,435,000",23.81%,17.82%,24.37%,44.26%,0.34%,3.72%
2018-07-05,11:18,"2,259.25","2,259.25","2,258.04","2,258.35","2,259.50","2,260.57","2,264.46","2,265.82","2,274.32","2,264.43","2,254.54","2,013,000",6.51%,11.84%,38.23%,52.21%,2.92%,4.56%
2018-07-05,11:15,"2,259.19","2,260.36","2,258.39","2,258.39","2,260.27","2,260.57","2,264.65","2,265.94","2,274.48","2,264.62","2,254.75","1,478,000",13.01%,17.17%,52.24%,57.80%,4.76%,4.97%
2018-07-05,11:12,"2,260.52","2,260.94","2,258.82","2,260.47","2,260.85","2,260.50","2,264.84","2,266.06","2,274.63","2,264.79","2,254.95","1,351,000",26.02%,21.34%,60.84%,60.03%,5.62%,5.02%
2018-07-05,11:09,"2,259.79","2,261.38","2,259.07","2,260.00","2,261.31","2,260.29","2,264.98","2,266.16","2,274.78","2,264.94","2,255.11","1,691,000",10.05%,16.65%,56.31%,59.71%,5.75%,4.87%
2018-07-05,11:06,"2,262.32","2,262.94","2,259.94","2,260.28","2,261.57","2,260.06","2,265.15","2,266.28","2,274.96","2,265.11","2,255.27","1,526,000",20.09%,23.26%,59.80%,61.07%,6.29%,4.66%
2018-07-05,11:03,"2,261.43","2,262.92","2,260.28","2,262.19","2,262.05","2,259.87","2,265.31","2,266.39","2,275.14","2,265.27","2,255.39","1,212,000",40.18%,26.42%,65.97%,61.57%,6.55%,4.25%
2018-07-05,11:00,"2,262.25","2,263.05","2,261.24","2,261.33","2,262.27","2,259.63","2,265.46","2,266.49","2,275.41","2,265.44","2,255.48","1,379,000",9.06%,12.66%,56.22%,59.81%,6.14%,3.67%
